Episode,Step,State_Moisture,State_Temperature,State_Sunlight,Action,Reward,Next_Moisture,Next_Temperature,Next_Sunlight,Epsilon
8,3,Optimal,High,High,Close shade curtains,3,Optimal,High,Medium,0.86
8,4,Optimal,High,Medium,Water Pump ON,7,Wet,High,Medium,0.86
8,5,Wet,High,Medium,Open shade curtains,4,Wet,High,High,0.86
8,6,Wet,High,High,Do nothing,0,Wet,High,High,0.86
8,7,Wet,High,High,Close shade curtains,0,Wet,High,High,0.86
8,8,Wet,High,High,Water Pump OFF,0,Optimal,High,High,0.86
8,9,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.86
8,10,Optimal,High,High,Water Pump OFF,3,Dry,High,High,0.86
8,11,Dry,High,High,Heater ON,-5,Dry,High,High,0.86
8,12,Dry,High,High,Heater OFF,0,Dry,Optimal,High,0.86
8,13,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.86
8,14,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.86
8,15,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.86
8,16,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.86
8,17,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.86
8,18,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.86
8,19,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.86
8,20,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.86
8,21,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.86
8,22,Optimal,Optimal,Low,Heater OFF,6,Optimal,Low,Low,0.86
8,23,Optimal,Low,Low,Open shade curtains,3,Optimal,Low,Low,0.86
8,24,Optimal,Low,Low,Water Pump ON,3,Wet,Low,Low,0.86
8,25,Wet,Low,Low,Water Pump OFF,0,Optimal,Low,Low,0.86
8,26,Optimal,Low,Low,Close shade curtains,3,Optimal,Low,Low,0.86
8,27,Optimal,Low,Low,Open shade curtains,3,Optimal,Low,Low,0.86
8,28,Optimal,Low,Low,Open shade curtains,3,Optimal,Low,Medium,0.86
8,29,Optimal,Low,Medium,Do nothing,7,Optimal,Low,High,0.86
8,30,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.86
8,31,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.86
8,32,Optimal,Optimal,High,Heater OFF,6,Optimal,Optimal,Medium,0.86
8,33,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.86
8,34,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.86
8,35,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.86
8,36,Wet,Optimal,Medium,Close shade curtains,7,Wet,Optimal,Low,0.86
8,37,Wet,Optimal,Low,Open shade curtains,3,Wet,Optimal,Low,0.86
8,38,Wet,Optimal,Low,Heater ON,3,Wet,High,Low,0.86
8,39,Wet,High,Low,Open shade curtains,0,Wet,High,Medium,0.86
8,40,Wet,High,Medium,Do nothing,4,Wet,High,Medium,0.86
8,41,Wet,High,Medium,Water Pump ON,-1,Wet,High,Medium,0.86
8,42,Wet,High,Medium,Heater OFF,4,Wet,Optimal,Medium,0.86
8,43,Wet,Optimal,Medium,Do nothing,7,Wet,Optimal,Medium,0.86
8,44,Wet,Optimal,Medium,Open shade curtains,7,Wet,Optimal,High,0.86
8,45,Wet,Optimal,High,Heater OFF,3,Wet,Low,High,0.86
8,46,Wet,Low,High,Open shade curtains,0,Wet,Low,High,0.86
8,47,Wet,Low,High,Open shade curtains,0,Wet,Low,High,0.86
8,48,Wet,Low,High,Do nothing,0,Wet,Low,High,0.86
8,49,Wet,Low,High,Heater ON,0,Wet,Optimal,High,0.86
8,50,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.86
9,1,Optimal,Low,High,Water Pump OFF,3,Dry,Low,Low,0.84
9,2,Dry,Low,Low,Heater OFF,0,Dry,Optimal,Low,0.84
9,3,Dry,Optimal,Low,Water Pump OFF,1,Optimal,Optimal,Low,0.84
9,4,Optimal,Optimal,Low,Water Pump OFF,6,Dry,Optimal,Low,0.84
9,5,Dry,Optimal,Low,Do nothing,3,Dry,Optimal,Low,0.84
9,6,Dry,Optimal,Low,Heater ON,3,Dry,Optimal,High,0.84
9,7,Dry,Optimal,High,Close shade curtains,3,Dry,Optimal,Medium,0.84
9,8,Dry,Optimal,Medium,Heater OFF,7,Dry,Low,Medium,0.84
9,9,Dry,Low,Medium,Heater OFF,4,Dry,Optimal,Medium,0.84
9,10,Dry,Optimal,Medium,Open shade curtains,7,Dry,Optimal,High,0.84
9,11,Dry,Optimal,High,Heater ON,3,Dry,High,High,0.84
9,12,Dry,High,High,Open shade curtains,0,Dry,High,High,0.84
9,13,Dry,High,High,Water Pump OFF,-2,Optimal,High,High,0.84
9,14,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.84
9,15,Optimal,High,High,Water Pump ON,3,Wet,High,High,0.84
9,16,Wet,High,High,Do nothing,0,Wet,High,High,0.84
9,17,Wet,High,High,Water Pump ON,-5,Wet,High,High,0.84
9,18,Wet,High,High,Heater OFF,0,Wet,Optimal,High,0.84
9,19,Wet,Optimal,High,Heater OFF,3,Wet,Low,High,0.84
9,20,Wet,Low,High,Heater OFF,0,Wet,Optimal,High,0.84
9,21,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.84
9,22,Wet,Optimal,High,Heater OFF,3,Wet,Low,High,0.84
9,23,Wet,Low,High,Heater OFF,0,Wet,Optimal,High,0.84
9,24,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.84
9,25,Wet,Optimal,High,Heater OFF,3,Wet,Optimal,High,0.84
9,26,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.84
9,27,Optimal,Optimal,High,Heater ON,6,Optimal,Optimal,High,0.84
9,28,Optimal,Optimal,High,Heater OFF,6,Optimal,Optimal,High,0.84
9,29,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.84
9,30,Wet,Optimal,High,Do nothing,3,Wet,Optimal,High,0.84
9,31,Wet,Optimal,High,Do nothing,3,Wet,Optimal,High,0.84
9,32,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.84
9,33,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.84
9,34,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.84
9,35,Optimal,High,High,Water Pump OFF,3,Optimal,High,High,0.84
9,36,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.84
9,37,Optimal,High,High,Water Pump OFF,3,Optimal,High,High,0.84
9,38,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.84
9,39,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.84
9,40,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.84
9,41,Dry,Optimal,Medium,Close shade curtains,7,Dry,Optimal,Low,0.84
9,42,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.84
9,43,Dry,Optimal,Low,Open shade curtains,3,Dry,Optimal,Medium,0.84
9,44,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.84
9,45,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.84
9,46,Dry,Optimal,Medium,Do nothing,7,Dry,Optimal,Medium,0.84
9,47,Dry,Optimal,Medium,Heater ON,7,Dry,High,Medium,0.84
9,48,Dry,High,Medium,Heater OFF,4,Dry,Optimal,Medium,0.84
9,49,Dry,Optimal,Medium,Do nothing,7,Dry,Optimal,Medium,0.84
9,50,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.84
10,1,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.82
10,2,Optimal,High,High,Do nothing,3,Optimal,High,High,0.82
10,3,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.82
10,4,Optimal,High,High,Close shade curtains,3,Optimal,High,Medium,0.82
10,5,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.82
10,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.82
10,7,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.82
10,8,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.82
10,9,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.82
10,10,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.82
10,11,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.82
10,12,Dry,Optimal,High,Heater ON,3,Dry,High,High,0.82
10,13,Dry,High,High,Water Pump ON,0,Optimal,High,High,0.82
10,14,Optimal,High,High,Water Pump OFF,3,Dry,High,High,0.82
10,15,Dry,High,High,Open shade curtains,0,Dry,High,High,0.82
10,16,Dry,High,High,Heater ON,-5,Dry,High,High,0.82
10,17,Dry,High,High,Heater OFF,0,Dry,Optimal,High,0.82
10,18,Dry,Optimal,High,Heater ON,3,Dry,High,High,0.82
10,19,Dry,High,High,Do nothing,0,Dry,High,High,0.82
10,20,Dry,High,High,Heater OFF,0,Dry,Optimal,High,0.82
10,21,Dry,Optimal,High,Heater ON,3,Dry,High,High,0.82
10,22,Dry,High,High,Heater OFF,0,Dry,Optimal,High,0.82
10,23,Dry,Optimal,High,Water Pump ON,3,Optimal,Optimal,High,0.82
10,24,Optimal,Optimal,High,Water Pump OFF,6,Optimal,Optimal,High,0.82
10,25,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.82
10,26,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.82
10,27,Optimal,Low,High,Do nothing,3,Optimal,Low,High,0.82
10,28,Optimal,Low,High,Do nothing,3,Optimal,Low,High,0.82
10,29,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.82
10,30,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.82
10,31,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.82
10,32,Optimal,High,High,Water Pump OFF,3,Dry,High,High,0.82
10,33,Dry,High,High,Heater ON,-5,Dry,High,High,0.82
10,34,Dry,High,High,Open shade curtains,0,Dry,High,Low,0.82
10,35,Dry,High,Low,Heater OFF,0,Dry,Optimal,Low,0.82
10,36,Dry,Optimal,Low,Open shade curtains,3,Dry,Optimal,High,0.82
10,37,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.82
10,38,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.82
10,39,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.82
10,40,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.82
10,41,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.82
10,42,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.82
10,43,Wet,Optimal,High,Open shade curtains,3,Wet,Optimal,High,0.82
10,44,Wet,Optimal,High,Close shade curtains,3,Wet,Optimal,High,0.82
10,45,Wet,Optimal,High,Open shade curtains,3,Wet,Optimal,High,0.82
10,46,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.82
10,47,Optimal,Optimal,High,Heater ON,6,Optimal,Optimal,High,0.82
10,48,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.82
10,49,Optimal,Low,High,Water Pump ON,3,Wet,Low,High,0.82
10,50,Wet,Low,High,Heater OFF,0,Wet,Optimal,High,0.82
11,1,Dry,High,High,Do nothing,0,Dry,High,High,0.8
11,2,Dry,High,High,Heater ON,-5,Dry,High,High,0.8
11,3,Dry,High,High,Water Pump OFF,-2,Optimal,High,High,0.8
11,4,Optimal,High,High,Open shade curtains,3,Optimal,High,High,0.8
11,5,Optimal,High,High,Do nothing,3,Optimal,High,High,0.8
11,6,Optimal,High,High,Water Pump OFF,3,Dry,High,High,0.8
11,7,Dry,High,High,Heater OFF,0,Dry,Optimal,High,0.8
11,8,Dry,Optimal,High,Water Pump ON,3,Optimal,Optimal,High,0.8
11,9,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.8
11,10,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.8
11,11,Dry,Optimal,High,Open shade curtains,3,Dry,Optimal,High,0.8
11,12,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.8
11,13,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.8
11,14,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.8
11,15,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.8
11,16,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.8
11,17,Dry,Optimal,High,Heater OFF,3,Dry,Low,High,0.8
11,18,Dry,Low,High,Heater OFF,0,Dry,Optimal,High,0.8
11,19,Dry,Optimal,High,Close shade curtains,3,Dry,Optimal,Medium,0.8
11,20,Dry,Optimal,Medium,Do nothing,7,Dry,Optimal,Medium,0.8
11,21,Dry,Optimal,Medium,Close shade curtains,7,Dry,Optimal,Low,0.8
11,22,Dry,Optimal,Low,Open shade curtains,3,Dry,Optimal,Medium,0.8
11,23,Dry,Optimal,Medium,Open shade curtains,7,Dry,Optimal,High,0.8
11,24,Dry,Optimal,High,Heater OFF,3,Dry,Low,High,0.8
11,25,Dry,Low,High,Do nothing,0,Dry,Low,High,0.8
11,26,Dry,Low,High,Heater OFF,0,Dry,Optimal,High,0.8
11,27,Dry,Optimal,High,Heater OFF,3,Dry,Optimal,High,0.8
11,28,Dry,Optimal,High,Open shade curtains,3,Dry,Optimal,High,0.8
11,29,Dry,Optimal,High,Close shade curtains,3,Dry,Optimal,Medium,0.8
11,30,Dry,Optimal,Medium,Open shade curtains,7,Dry,Optimal,High,0.8
11,31,Dry,Optimal,High,Water Pump ON,3,Optimal,Optimal,High,0.8
11,32,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.8
11,33,Optimal,Optimal,High,Water Pump ON,6,Optimal,Optimal,High,0.8
11,34,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.8
11,35,Dry,Optimal,High,Do nothing,3,Dry,Optimal,High,0.8
11,36,Dry,Optimal,High,Water Pump ON,3,Optimal,Optimal,High,0.8
11,37,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.8
11,38,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Optimal,Medium,0.8
11,39,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.8
11,40,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.8
11,41,Optimal,Low,High,Do nothing,3,Optimal,Low,High,0.8
11,42,Optimal,Low,High,Do nothing,3,Optimal,Low,High,0.8
11,43,Optimal,Low,High,Heater ON,3,Optimal,Low,High,0.8
11,44,Optimal,Low,High,Close shade curtains,3,Optimal,Low,Medium,0.8
11,45,Optimal,Low,Medium,Heater ON,7,Optimal,Optimal,Medium,0.8
11,46,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.8
11,47,Optimal,High,Medium,Water Pump ON,7,Optimal,High,Medium,0.8
11,48,Optimal,High,Medium,Close shade curtains,7,Optimal,High,Low,0.8
11,49,Optimal,High,Low,Heater ON,-2,Optimal,High,Low,0.8
11,50,Optimal,High,Low,Close shade curtains,3,Optimal,High,Low,0.8
12,1,Dry,High,Low,Heater OFF,0,Dry,Optimal,Low,0.78
12,2,Dry,Optimal,Low,Open shade curtains,3,Dry,Optimal,Medium,0.78
12,3,Dry,Optimal,Medium,Water Pump ON,7,Optimal,Optimal,Medium,0.78
12,4,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.78
12,5,Wet,Optimal,Medium,Water Pump ON,2,Wet,Optimal,Medium,0.78
12,6,Wet,Optimal,Medium,Open shade curtains,7,Wet,Optimal,High,0.78
12,7,Wet,Optimal,High,Heater OFF,3,Wet,Low,High,0.78
12,8,Wet,Low,High,Do nothing,0,Wet,Low,High,0.78
12,9,Wet,Low,High,Heater ON,0,Wet,Optimal,High,0.78
12,10,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.78
12,11,Wet,Optimal,High,Open shade curtains,3,Wet,Optimal,High,0.78
12,12,Wet,Optimal,High,Do nothing,3,Wet,Optimal,High,0.78
12,13,Wet,Optimal,High,Do nothing,3,Wet,Optimal,High,0.78
12,14,Wet,Optimal,High,Close shade curtains,3,Wet,Optimal,Medium,0.78
12,15,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.78
12,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.78
12,17,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.78
12,18,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,Low,0.78
12,19,Optimal,Optimal,Low,Water Pump OFF,6,Dry,Optimal,Medium,0.78
12,20,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Low,0.78
12,21,Optimal,Optimal,Low,Water Pump ON,6,Wet,Optimal,Low,0.78
12,22,Wet,Optimal,Low,Heater OFF,3,Wet,Low,Low,0.78
12,23,Wet,Low,Low,Open shade curtains,0,Wet,Low,Medium,0.78
12,24,Wet,Low,Medium,Do nothing,4,Wet,Low,Medium,0.78
12,25,Wet,Low,Medium,Heater ON,4,Wet,Optimal,Medium,0.78
12,26,Wet,Optimal,Medium,Open shade curtains,7,Wet,Optimal,Medium,0.78
12,27,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.78
12,28,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.78
12,29,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.78
12,30,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.78
12,31,Optimal,Optimal,Low,Water Pump ON,6,Optimal,Optimal,Low,0.78
12,32,Optimal,Optimal,Low,Heater OFF,6,Optimal,Low,Low,0.78
12,33,Optimal,Low,Low,Water Pump OFF,3,Dry,Low,Low,0.78
12,34,Dry,Low,Low,Water Pump OFF,-2,Optimal,Low,Low,0.78
12,35,Optimal,Low,Low,Heater ON,3,Optimal,Low,Low,0.78
12,36,Optimal,Low,Low,Water Pump OFF,3,Dry,Low,Low,0.78
12,37,Dry,Low,Low,Water Pump ON,0,Optimal,Low,Low,0.78
12,38,Optimal,Low,Low,Water Pump OFF,3,Dry,Low,Low,0.78
12,39,Dry,Low,Low,Water Pump OFF,-2,Optimal,Low,Low,0.78
12,40,Optimal,Low,Low,Water Pump ON,3,Wet,Low,Low,0.78
12,41,Wet,Low,Low,Open shade curtains,0,Wet,Low,Medium,0.78
12,42,Wet,Low,Medium,Do nothing,4,Wet,Low,Medium,0.78
12,43,Wet,Low,Medium,Water Pump OFF,4,Optimal,Low,Medium,0.78
12,44,Optimal,Low,Medium,Water Pump ON,7,Wet,Low,Medium,0.78
12,45,Wet,Low,Medium,Open shade curtains,4,Wet,Low,High,0.78
12,46,Wet,Low,High,Heater ON,0,Wet,Optimal,High,0.78
12,47,Wet,Optimal,High,Close shade curtains,3,Wet,Optimal,Medium,0.78
12,48,Wet,Optimal,Medium,Heater ON,7,Wet,High,Medium,0.78
12,49,Wet,High,Medium,Close shade curtains,4,Wet,High,Low,0.78
12,50,Wet,High,Low,Heater ON,-5,Wet,High,Low,0.78
13,1,Dry,High,High,Water Pump OFF,-2,Optimal,High,High,0.76
13,2,Optimal,High,High,Open shade curtains,3,Optimal,High,High,0.76
13,3,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.76
13,4,Optimal,High,High,Do nothing,3,Optimal,High,High,0.76
13,5,Optimal,High,High,Open shade curtains,3,Optimal,High,High,0.76
13,6,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.76
13,7,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.76
13,8,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.76
13,9,Optimal,Low,High,Water Pump OFF,3,Dry,Low,High,0.76
13,10,Dry,Low,High,Water Pump ON,0,Optimal,Low,High,0.76
13,11,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.76
13,12,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,Low,0.76
13,13,Dry,Optimal,Low,Heater OFF,3,Dry,Low,Low,0.76
13,14,Dry,Low,Low,Heater ON,0,Dry,Low,Low,0.76
13,15,Dry,Low,Low,Heater OFF,0,Dry,Optimal,Low,0.76
13,16,Dry,Optimal,Low,Open shade curtains,3,Dry,Optimal,Medium,0.76
13,17,Dry,Optimal,Medium,Water Pump ON,7,Optimal,Optimal,Medium,0.76
13,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.76
13,19,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Optimal,Medium,0.76
13,20,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.76
13,21,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.76
13,22,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.76
13,23,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,High,0.76
13,24,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,Low,0.76
13,25,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.76
13,26,Dry,Optimal,Low,Do nothing,3,Dry,Optimal,Low,0.76
13,27,Dry,Optimal,Low,Heater OFF,3,Dry,Optimal,Low,0.76
13,28,Dry,Optimal,Low,Water Pump OFF,1,Optimal,Optimal,Low,0.76
13,29,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.76
13,30,Optimal,Optimal,Low,Water Pump ON,6,Wet,Optimal,Low,0.76
13,31,Wet,Optimal,Low,Open shade curtains,3,Wet,Optimal,Medium,0.76
13,32,Wet,Optimal,Medium,Heater OFF,7,Wet,Low,Medium,0.76
13,33,Wet,Low,Medium,Close shade curtains,4,Wet,Low,Low,0.76
13,34,Wet,Low,Low,Do nothing,0,Wet,Low,Low,0.76
13,35,Wet,Low,Low,Water Pump OFF,0,Optimal,Low,Low,0.76
13,36,Optimal,Low,Low,Open shade curtains,3,Optimal,Low,Medium,0.76
13,37,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.76
13,38,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.76
13,39,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.76
13,40,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.76
13,41,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.76
13,42,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.76
13,43,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.76
13,44,Wet,Optimal,Medium,Open shade curtains,7,Wet,Optimal,High,0.76
13,45,Wet,Optimal,High,Open shade curtains,3,Wet,Optimal,High,0.76
13,46,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.76
13,47,Optimal,Optimal,High,Heater OFF,6,Optimal,Optimal,High,0.76
13,48,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.76
13,49,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.76
13,50,Optimal,Low,Medium,Water Pump OFF,7,Dry,Low,Medium,0.76
14,1,Dry,High,Low,Water Pump ON,0,Optimal,High,Low,0.74
14,2,Optimal,High,Low,Heater OFF,3,Optimal,Optimal,Low,0.74
14,3,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.74
14,4,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.74
14,5,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.74
14,6,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.74
14,7,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.74
14,8,Dry,Optimal,High,Open shade curtains,3,Dry,Optimal,High,0.74
14,9,Dry,Optimal,High,Heater OFF,3,Dry,Low,High,0.74
14,10,Dry,Low,High,Heater ON,0,Dry,Optimal,High,0.74
14,11,Dry,Optimal,High,Water Pump ON,3,Optimal,Optimal,High,0.74
14,12,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.74
14,13,Dry,Optimal,High,Open shade curtains,3,Dry,Optimal,Medium,0.74
14,14,Dry,Optimal,Medium,Close shade curtains,7,Dry,Optimal,Medium,0.74
14,15,Dry,Optimal,Medium,Close shade curtains,7,Dry,Optimal,Medium,0.74
14,16,Dry,Optimal,Medium,Close shade curtains,7,Dry,Optimal,Low,0.74
14,17,Dry,Optimal,Low,Heater OFF,3,Dry,Low,Low,0.74
14,18,Dry,Low,Low,Heater OFF,0,Dry,Optimal,Low,0.74
14,19,Dry,Optimal,Low,Open shade curtains,3,Dry,Optimal,Medium,0.74
14,20,Dry,Optimal,Medium,Open shade curtains,7,Dry,Optimal,High,0.74
14,21,Dry,Optimal,High,Heater OFF,3,Dry,Low,High,0.74
14,22,Dry,Low,High,Water Pump OFF,-2,Optimal,Low,High,0.74
14,23,Optimal,Low,High,Water Pump ON,3,Wet,Low,High,0.74
14,24,Wet,Low,High,Water Pump OFF,0,Optimal,Low,High,0.74
14,25,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.74
14,26,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.74
14,27,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.74
14,28,Optimal,High,High,Heater ON,-2,Optimal,High,High,0.74
14,29,Optimal,High,High,Open shade curtains,3,Optimal,High,High,0.74
14,30,Optimal,High,High,Water Pump ON,3,Wet,High,High,0.74
14,31,Wet,High,High,Open shade curtains,0,Wet,High,High,0.74
14,32,Wet,High,High,Heater ON,-5,Wet,High,High,0.74
14,33,Wet,High,High,Water Pump OFF,0,Wet,High,High,0.74
14,34,Wet,High,High,Open shade curtains,0,Wet,High,High,0.74
14,35,Wet,High,High,Open shade curtains,0,Wet,High,High,0.74
14,36,Wet,High,High,Heater OFF,0,Wet,Optimal,High,0.74
14,37,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.74
14,38,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.74
14,39,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.74
14,40,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.74
14,41,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Optimal,Medium,0.74
14,42,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.74
14,43,Optimal,Low,Medium,Water Pump OFF,7,Dry,Low,Medium,0.74
14,44,Dry,Low,Medium,Close shade curtains,4,Dry,Low,Medium,0.74
14,45,Dry,Low,Medium,Close shade curtains,4,Dry,Low,Low,0.74
14,46,Dry,Low,Low,Heater OFF,0,Dry,Low,High,0.74
14,47,Dry,Low,High,Water Pump OFF,-2,Optimal,Low,High,0.74
14,48,Optimal,Low,High,Heater ON,3,Optimal,Optimal,High,0.74
14,49,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.74
14,50,Dry,Optimal,High,Do nothing,3,Dry,Optimal,High,0.74
15,1,Optimal,High,Medium,Water Pump OFF,7,Dry,High,Medium,0.72
15,2,Dry,High,Medium,Heater OFF,4,Dry,Optimal,Medium,0.72
